industry,country,referral_source,is_trial,churn_flag,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count,account_age_days,revenue_per_seat,customer_activity_score,ticket_resolution_efficiency,usage_per_feature,error_rate,satisfaction_index
2,0,1,1,0,2,80,3920,47040,0,0,615,0,0,69.0,8.625,1761.5,2.0,0.0,7.0,3.0,28.666666666666668,35.333333333333336,4.0,0.0,659,49.0,50.0,0.033707865168539325,9.857142857142858,0.028985507246376812,0.1348314606741573
4,6,1,0,0,2,69,3381,40572,1,1,618,0,0,54.0,7.714285714285714,2584.1428571428573,3.0,1.0,7.0,5.0,33.4,111.8,4.5,0.0,648,49.0,23.0,0.029069767441860465,7.714285714285714,0.05555555555555555,0.1308139534883721
0,5,1,0,0,0,54,1026,12312,0,0,611,0,1,55.0,11.0,4781.0,2.0,1.0,5.0,2.0,39.5,95.0,4.0,0.0,740,19.0,41.0,0.024691358024691357,11.0,0.03636363636363636,0.09876543209876543
1,1,0,0,0,2,60,2940,35280,1,1,765,3,2,72.0,10.285714285714286,3204.4285714285716,2.0,2.0,7.0,6.0,35.333333333333336,84.33333333333333,3.3333333333333335,1.0,1085,49.0,38.0,0.027522935779816512,10.285714285714286,0.027777777777777776,0.09174311926605504
2,6,3,0,1,0,28,532,6384,0,1,619,0,0,38.0,9.5,3799.0,4.0,0.0,4.0,3.0,14.333333333333334,72.66666666666667,3.0,0.0,847,19.0,15.0,0.06521739130434782,9.5,0.10526315789473684,0.19565217391304346
0,3,4,0,0,0,14,266,3192,1,1,612,4,1,122.0,11.090909090909092,3243.0,6.0,0.0,10.0,5.0,17.8,57.0,4.0,0.0,753,19.0,85.0,0.05319148936170213,12.2,0.04918032786885246,0.2127659574468085
1,6,3,1,0,2,5,245,2940,1,0,614,0,0,25.0,8.333333333333334,2080.6666666666665,2.0,1.0,3.0,7.0,43.142857142857146,103.42857142857143,3.0,0.0,667,49.0,-14.0,0.022653721682847894,8.333333333333334,0.08,0.06796116504854369
4,4,4,0,1,2,14,686,8232,0,1,648,1,0,43.0,7.166666666666667,1537.6666666666667,4.0,0.0,6.0,3.0,64.0,123.0,4.0,0.0,1291,49.0,20.0,0.015384615384615385,7.166666666666667,0.09302325581395349,0.06153846153846154
0,6,0,0,1,2,77,0,0,1,1,615,1,0,37.0,12.333333333333334,3840.0,4.0,1.0,3.0,2.0,33.5,112.5,3.5,0.0,720,0.0,19.0,0.028985507246376812,12.333333333333334,0.10810810810810811,0.10144927536231885
3,5,2,1,1,1,44,8756,105072,0,1,625,3,0,61.0,10.166666666666666,3088.3333333333335,5.0,0.0,6.0,2.0,41.5,48.5,5.0,0.0,1085,199.0,41.0,0.023529411764705882,10.166666666666666,0.08196721311475409,0.11764705882352941
2,6,0,0,0,2,92,4508,54096,0,1,641,0,0,53.0,10.6,3169.2,5.0,1.0,5.0,5.0,29.2,95.0,3.75,0.0,890,49.0,18.0,0.033112582781456956,10.6,0.09433962264150944,0.12417218543046359
0,4,0,0,0,1,5,995,11940,0,1,626,2,0,109.0,9.909090909090908,3203.181818181818,1.0,1.0,10.0,3.0,52.666666666666664,70.0,4.0,0.0,1039,199.0,92.0,0.018633540372670808,10.9,0.009174311926605505,0.07453416149068323
4,0,4,0,0,2,18,882,10584,0,1,624,1,1,49.0,12.25,2706.0,6.0,0.0,4.0,5.0,46.0,68.2,3.6666666666666665,0.0,1206,49.0,12.0,0.02127659574468085,12.25,0.12244897959183673,0.07801418439716312
0,1,4,0,0,0,19,0,0,0,0,622,0,0,32.0,8.0,1561.75,1.0,0.0,4.0,4.0,48.25,94.25,3.0,0.0,828,0.0,10.0,0.02030456852791878,8.0,0.03125,0.06091370558375634
0,1,1,1,0,2,67,3283,39396,1,1,620,1,1,29.0,14.5,5818.5,1.0,0.0,2.0,2.0,28.0,89.0,4.5,0.0,1039,49.0,17.0,0.034482758620689655,14.5,0.034482758620689655,0.15517241379310345
3,0,1,0,1,1,55,10945,131340,0,1,653,1,0,47.0,11.75,4036.25,4.0,1.0,4.0,1.0,1.0,144.0,3.0,0.0,1197,199.0,34.0,0.5,11.75,0.0851063829787234,1.5
2,4,2,0,0,1,27,5373,64476,1,1,633,1,1,62.0,8.857142857142858,2269.285714285714,10.0,0.0,7.0,3.0,28.666666666666668,104.66666666666667,4.0,0.0,967,199.0,27.0,0.033707865168539325,8.857142857142858,0.16129032258064516,0.1348314606741573
2,6,4,0,0,0,5,95,1140,1,1,684,0,1,55.0,7.857142857142857,2137.4285714285716,3.0,1.0,7.0,4.0,31.5,101.0,4.5,0.0,792,19.0,29.0,0.03076923076923077,7.857142857142857,0.05454545454545454,0.13846153846153847
0,6,0,0,0,0,5,0,0,1,1,641,0,0,56.0,11.2,4165.2,4.0,2.0,5.0,3.0,25.333333333333332,127.0,3.0,0.0,951,0.0,33.0,0.0379746835443038,11.2,0.07142857142857142,0.11392405063291139
4,0,3,0,0,0,21,399,4788,0,1,683,1,0,57.0,9.5,3084.0,9.0,1.0,6.0,2.0,35.5,97.5,3.5,0.0,1316,19.0,29.0,0.0273972602739726,9.5,0.15789473684210525,0.0958904109589041
3,5,1,0,0,1,41,8159,97908,0,1,620,0,0,41.0,13.666666666666666,3915.3333333333335,1.0,0.0,3.0,7.0,26.571428571428573,83.71428571428571,3.5,0.0,717,199.0,4.0,0.03626943005181347,13.666666666666666,0.024390243902439025,0.12694300518134713
1,6,2,0,0,2,11,0,0,1,0,668,0,0,20.0,10.0,1936.5,2.0,0.0,2.0,2.0,24.5,98.5,4.0,0.0,1032,0.0,6.0,0.0392156862745098,10.0,0.1,0.10817776539426024
1,6,0,0,0,1,17,3383,40596,0,1,660,3,2,95.0,10.555555555555555,4236.222222222223,4.0,1.0,9.0,3.0,52.333333333333336,150.0,5.0,1.0,1030,199.0,72.0,0.01875,10.555555555555555,0.042105263157894736,0.09375
1,6,3,0,0,2,47,2303,27636,0,1,630,0,0,34.0,8.5,1295.5,1.0,0.0,4.0,5.0,36.0,110.6,4.0,1.0,1203,49.0,7.0,0.02702702702702703,8.5,0.029411764705882353,0.10810810810810811
3,0,2,0,0,1,15,2985,35820,1,0,639,2,0,61.0,8.714285714285714,2038.2857142857142,1.0,1.0,6.0,4.0,45.0,29.5,3.25,0.0,740,199.0,39.0,0.021739130434782608,10.166666666666666,0.01639344262295082,0.07065217391304347
1,2,4,0,0,0,17,323,3876,1,1,611,0,0,37.0,7.4,1721.4,1.0,0.0,3.0,5.0,26.4,105.8,4.333333333333333,0.0,711,19.0,10.0,0.03649635036496351,12.333333333333334,0.02702702702702703,0.15815085158150852
0,6,1,1,0,1,8,0,0,0,1,617,0,0,25.0,8.333333333333334,2261.0,0.0,0.0,3.0,4.0,16.5,84.75,3.6666666666666665,0.0,635,0.0,5.0,0.05714285714285714,8.333333333333334,0.0,0.2095238095238095
2,3,4,0,0,0,19,361,4332,0,1,647,2,0,92.0,10.222222222222221,2852.4444444444443,11.0,1.0,8.0,6.0,49.5,108.16666666666667,4.0,1.0,970,19.0,40.0,0.019801980198019802,11.5,0.11956521739130435,0.07920792079207921
0,6,4,0,0,2,94,4606,55272,0,1,613,2,1,18.0,9.0,2987.5,3.0,0.0,2.0,5.0,35.6,105.8,4.0,0.0,681,49.0,-13.0,0.0273224043715847,9.0,0.16666666666666666,0.1092896174863388
1,6,0,0,1,0,27,513,6156,0,1,622,0,0,84.0,10.5,2544.125,5.0,1.0,7.0,3.0,13.666666666666666,66.66666666666667,4.0,0.0,1216,19.0,59.0,0.06818181818181819,12.0,0.05952380952380952,0.27272727272727276
4,3,2,0,0,1,65,12935,155220,0,1,617,0,0,49.0,12.25,3422.25,5.0,0.0,4.0,4.0,29.25,48.5,4.0,0.0,687,199.0,19.0,0.03305785123966942,12.25,0.10204081632653061,0.1322314049586777
3,4,0,0,1,1,8,0,0,0,1,700,0,0,45.0,11.25,1967.0,7.0,1.0,4.0,10.0,42.5,101.8,3.7142857142857144,0.0,1092,0.0,-19.0,0.022988505747126436,11.25,0.15555555555555556,0.08538587848932677
3,6,0,1,0,1,37,7363,88356,1,1,624,1,0,118.0,11.8,3813.8,1.0,1.0,9.0,4.0,24.0,90.75,3.5,0.0,774,199.0,96.0,0.04,13.11111111111111,0.00847457627118644,0.14
4,6,0,1,0,1,42,8358,100296,1,0,681,2,2,31.0,7.75,1105.75,4.0,1.0,4.0,4.0,46.5,82.0,3.5,0.0,1190,199.0,3.0,0.021052631578947368,7.75,0.12903225806451613,0.07368421052631578
0,4,2,0,0,2,25,1225,14700,1,1,648,0,2,16.0,8.0,3748.0,4.0,0.0,2.0,4.0,57.5,39.0,4.0,1.0,788,49.0,-12.0,0.017094017094017096,8.0,0.25,0.06837606837606838
3,6,0,0,0,2,52,2548,30576,1,0,799,0,1,68.0,9.714285714285714,3617.714285714286,4.0,0.0,7.0,2.0,31.0,156.5,3.5,0.0,1315,49.0,50.0,0.03125,9.714285714285714,0.058823529411764705,0.109375
2,6,2,0,0,1,24,4776,57312,0,0,613,1,1,9.0,9.0,297.0,0.0,0.0,1.0,3.0,33.0,50.666666666666664,5.0,1.0,1010,199.0,-6.0,0.029411764705882353,9.0,0.0,0.14705882352941177
4,6,2,0,0,2,28,1372,16464,1,1,657,0,0,23.0,7.666666666666667,2233.0,6.0,0.0,3.0,3.0,42.666666666666664,86.33333333333333,4.0,0.0,910,49.0,-4.0,0.022900763358778626,7.666666666666667,0.2608695652173913,0.0916030534351145
0,6,2,0,0,2,58,2842,34104,0,1,622,1,1,119.0,10.818181818181818,3207.7272727272725,10.0,0.0,9.0,6.0,44.333333333333336,116.83333333333333,3.5,1.0,882,49.0,69.0,0.022058823529411763,13.222222222222221,0.08403361344537816,0.07720588235294117
3,2,2,0,1,1,14,2786,33432,1,1,631,0,0,36.0,9.0,2515.0,1.0,0.0,4.0,6.0,43.5,89.0,4.333333333333333,0.0,826,199.0,4.0,0.02247191011235955,9.0,0.027777777777777776,0.09737827715355804
4,6,2,0,0,2,67,3283,39396,0,1,617,0,2,16.0,8.0,3239.5,0.0,0.0,2.0,3.0,11.0,78.0,3.0,0.0,667,49.0,1.0,0.08333333333333333,8.0,0.0,0.25
1,6,2,0,0,0,29,0,0,0,1,625,1,0,34.0,8.5,2659.0,2.0,0.0,4.0,4.0,30.75,59.75,3.6666666666666665,0.0,851,0.0,10.0,0.031496062992125984,8.5,0.058823529411764705,0.11548556430446194
1,6,2,0,0,2,21,1029,12348,0,1,611,1,0,46.0,9.2,3879.2,3.0,0.0,4.0,5.0,31.4,90.4,4.0,1.0,612,49.0,15.0,0.0308641975308642,11.5,0.06521739130434782,0.1234567901234568
3,6,4,0,0,2,11,0,0,1,1,628,1,1,58.0,11.6,2615.8,0.0,0.0,5.0,4.0,47.25,83.25,4.0,0.0,719,0.0,38.0,0.02072538860103627,11.6,0.0,0.08290155440414508
4,6,4,0,1,1,51,0,0,0,1,614,1,0,77.0,9.625,3929.625,7.0,2.0,5.0,3.0,42.333333333333336,76.66666666666667,3.5,0.0,693,0.0,48.0,0.023076923076923075,15.4,0.09090909090909091,0.08076923076923076
4,6,3,0,1,0,83,1577,18924,0,1,617,2,0,11.0,11.0,5643.0,3.0,0.0,1.0,2.0,48.5,85.0,4.0,0.0,730,19.0,-5.0,0.020202020202020204,11.0,0.2727272727272727,0.08080808080808081
2,4,2,0,0,1,50,9950,119400,0,1,649,1,1,45.0,11.25,3366.5,2.0,1.0,4.0,4.0,42.25,78.25,3.75,0.0,901,199.0,21.0,0.023121387283236993,11.25,0.044444444444444446,0.08670520231213873
4,4,0,0,1,1,22,4378,52536,1,1,617,0,1,61.0,12.2,3720.6,0.0,0.0,5.0,8.0,29.125,111.5,3.6666666666666665,0.0,675,199.0,21.0,0.03319502074688797,12.2,0.0,0.12171507607192254
3,6,1,0,1,1,8,1592,19104,0,0,615,1,1,39.0,13.0,4045.0,1.0,0.0,3.0,5.0,42.2,107.4,4.333333333333333,0.0,879,199.0,12.0,0.023148148148148147,13.0,0.02564102564102564,0.10030864197530863
2,6,4,0,0,0,8,152,1824,1,1,756,0,1,69.0,11.5,2925.6666666666665,1.0,0.0,6.0,5.0,34.8,79.4,4.333333333333333,1.0,916,19.0,42.0,0.02793296089385475,11.5,0.014492753623188406,0.12104283054003724
0,3,1,0,0,0,50,950,11400,1,1,632,0,0,74.0,10.571428571428571,3287.714285714286,4.0,2.0,6.0,4.0,32.0,55.25,4.5,0.0,1080,19.0,46.0,0.030303030303030304,12.333333333333334,0.05405405405405406,0.13636363636363635
2,6,2,0,0,2,26,1274,15288,1,1,624,1,0,29.0,9.666666666666666,2522.6666666666665,4.0,0.0,3.0,5.0,38.6,51.0,4.0,0.0,1248,49.0,-4.0,0.025252525252525252,9.666666666666666,0.13793103448275862,0.10101010101010101
3,6,3,1,1,0,12,228,2736,1,1,634,0,1,41.0,10.25,1986.0,5.0,0.0,4.0,6.0,29.166666666666668,83.16666666666667,4.0,0.0,960,19.0,1.0,0.03314917127071823,10.25,0.12195121951219512,0.13259668508287292
0,5,1,0,0,0,23,437,5244,0,1,625,1,1,52.0,10.4,2777.6,2.0,1.0,5.0,4.0,33.0,101.25,3.75,1.0,766,19.0,28.0,0.029411764705882353,10.4,0.038461538461538464,0.11029411764705882
1,0,2,0,0,0,52,988,11856,0,0,617,1,2,69.0,11.5,3190.5,3.0,0.0,5.0,4.0,32.75,35.5,4.0,0.0,660,19.0,43.0,0.02962962962962963,13.8,0.043478260869565216,0.11851851851851852
0,6,3,0,1,0,8,152,1824,0,1,613,4,0,21.0,7.0,2328.0,1.0,0.0,3.0,8.0,29.25,49.0,4.4,0.0,727,19.0,-21.0,0.03305785123966942,7.0,0.047619047619047616,0.14545454545454548
3,5,0,1,0,1,64,12736,152832,0,1,711,1,3,26.0,6.5,2152.25,1.0,0.0,4.0,7.0,41.714285714285715,129.57142857142858,4.4,0.0,1124,199.0,-11.0,0.023411371237458192,6.5,0.038461538461538464,0.10301003344481606
4,6,4,0,0,0,2,38,456,0,1,737,2,0,36.0,9.0,3422.0,2.0,1.0,4.0,4.0,29.25,91.0,3.0,0.0,983,19.0,12.0,0.03305785123966942,9.0,0.05555555555555555,0.09917355371900827
1,1,3,1,0,2,18,882,10584,0,1,632,0,2,47.0,9.4,2805.0,1.0,0.0,5.0,3.0,24.0,83.0,4.0,0.0,1110,49.0,30.0,0.04,9.4,0.02127659574468085,0.10817776539426024
4,6,4,0,0,0,16,304,3648,0,1,619,0,0,39.0,13.0,4748.333333333333,2.0,0.0,2.0,1.0,53.0,19.0,4.0,0.0,650,19.0,30.0,0.018518518518518517,19.5,0.05128205128205128,0.10817776539426024
0,4,4,1,0,2,33,1617,19404,1,1,614,1,0,23.0,11.5,2306.0,2.0,1.0,2.0,6.0,43.5,80.5,4.333333333333333,0.0,1157,49.0,-11.0,0.02247191011235955,11.5,0.08695652173913043,0.09737827715355804
2,6,0,1,0,2,58,2842,34104,0,1,619,0,0,6.0,6.0,1950.0,0.0,1.0,1.0,9.0,44.44444444444444,99.44444444444444,4.142857142857143,0.0,982,49.0,-39.0,0.022004889975550123,6.0,0.0,0.09116311561299338
1,6,2,0,0,1,12,2388,28656,1,1,614,2,0,37.0,7.4,3247.8,6.0,1.0,5.0,3.0,25.666666666666668,86.33333333333333,4.0,0.0,668,199.0,10.0,0.0375,7.4,0.16216216216216217,0.15
3,6,1,0,1,1,17,3383,40596,1,1,629,0,1,31.0,7.75,3611.75,0.0,0.0,4.0,2.0,63.0,49.5,4.0,0.0,798,199.0,21.0,0.015625,7.75,0.0,0.0625
0,6,4,0,0,1,28,5572,66864,1,1,673,0,1,51.0,10.2,3796.8,2.0,1.0,5.0,5.0,37.4,72.0,5.0,0.0,1180,199.0,22.0,0.026041666666666668,10.2,0.0392156862745098,0.13020833333333334
2,0,0,0,0,1,9,1791,21492,0,1,613,0,0,42.0,8.4,2093.0,1.0,1.0,4.0,5.0,48.4,72.4,3.0,0.0,731,199.0,15.0,0.020242914979757085,10.5,0.023809523809523808,0.06072874493927126
2,5,4,1,1,0,21,399,4788,0,1,629,0,1,52.0,8.666666666666666,1495.6666666666667,2.0,0.0,6.0,2.0,28.0,61.5,4.0,0.0,709,19.0,38.0,0.034482758620689655,8.666666666666666,0.038461538461538464,0.13793103448275862
1,6,1,0,1,0,25,0,0,0,1,621,0,0,14.0,7.0,1200.5,3.0,0.0,2.0,4.0,31.25,93.75,3.0,0.0,664,0.0,-12.0,0.031007751937984496,7.0,0.21428571428571427,0.09302325581395349
3,4,2,0,0,0,6,114,1368,0,1,611,3,1,40.0,10.0,2005.25,2.0,0.0,4.0,5.0,49.0,76.4,4.0,0.0,1062,19.0,11.0,0.02,10.0,0.05,0.08
2,6,3,1,0,1,10,0,0,0,1,642,0,0,53.0,8.833333333333334,1428.5,1.0,1.0,6.0,3.0,29.333333333333332,71.33333333333333,4.5,0.0,901,0.0,36.0,0.03296703296703297,8.833333333333334,0.018867924528301886,0.14835164835164835
0,6,1,0,0,1,44,8756,105072,0,1,613,0,0,35.0,11.666666666666666,2681.6666666666665,0.0,0.0,3.0,1.0,45.0,37.0,4.0,0.0,802,199.0,30.0,0.021739130434782608,11.666666666666666,0.0,0.08695652173913043
2,6,0,0,0,1,9,1791,21492,1,1,714,1,0,55.0,11.0,3252.8,8.0,1.0,5.0,7.0,20.0,67.57142857142857,4.8,0.0,1285,199.0,4.0,0.047619047619047616,11.0,0.14545454545454545,0.22857142857142854
0,6,2,0,0,2,56,2744,32928,1,0,714,0,0,62.0,10.333333333333334,2719.0,3.0,2.0,6.0,2.0,31.5,21.5,3.0,0.0,1080,49.0,46.0,0.03076923076923077,10.333333333333334,0.04838709677419355,0.09230769230769231
3,6,3,0,0,0,22,418,5016,0,1,632,1,1,62.0,10.333333333333334,2176.5,1.0,1.0,6.0,2.0,24.5,52.0,4.0,0.0,901,19.0,50.0,0.0392156862745098,10.333333333333334,0.016129032258064516,0.1568627450980392
4,6,4,1,1,0,45,855,10260,0,1,636,3,0,92.0,11.5,3765.125,0.0,0.0,7.0,7.0,40.42857142857143,96.57142857142857,3.6666666666666665,0.0,1106,19.0,57.0,0.02413793103448276,13.142857142857142,0.0,0.08850574712643677
2,6,1,1,1,2,68,3332,39984,0,1,726,0,0,19.0,9.5,2693.5,0.0,0.0,2.0,4.0,49.25,56.75,4.0,0.0,935,49.0,-1.0,0.01990049751243781,9.5,0.0,0.07960199004975124
4,6,1,0,0,2,17,833,9996,1,1,627,1,0,51.0,10.2,2006.6,2.0,1.0,5.0,4.0,30.0,102.25,3.0,0.0,1021,49.0,27.0,0.03225806451612903,10.2,0.0392156862745098,0.0967741935483871
1,6,1,0,0,0,34,646,7752,1,1,623,0,0,54.0,10.8,3294.6,5.0,0.0,5.0,8.0,33.875,120.875,4.2,0.0,686,19.0,4.0,0.02867383512544803,10.8,0.09259259259259259,0.12043010752688173
3,1,3,0,0,0,13,247,2964,0,1,653,3,0,51.0,12.75,5026.75,1.0,0.0,4.0,4.0,40.0,63.25,4.666666666666667,1.0,1009,19.0,29.0,0.024390243902439025,12.75,0.0196078431372549,0.11382113821138212
0,6,2,0,0,2,19,931,11172,1,1,616,1,0,26.0,8.666666666666666,2828.6666666666665,0.0,0.0,3.0,4.0,28.0,122.25,4.666666666666667,0.0,635,49.0,6.0,0.034482758620689655,8.666666666666666,0.0,0.16091954022988506
4,6,2,0,0,1,29,5771,69252,1,1,694,1,0,50.0,10.0,3021.392857142857,2.0,0.0,5.0,4.0,36.75,90.5,4.666666666666667,0.0,895,199.0,24.0,0.026490066225165563,10.5,0.047619047619047616,0.12362030905077263
0,6,0,1,0,1,28,5572,66864,0,0,732,3,0,16.0,8.0,2136.0,3.0,0.0,2.0,4.0,31.75,106.25,4.0,0.0,1024,199.0,-10.0,0.030534351145038167,8.0,0.1875,0.12213740458015267
2,6,0,0,0,0,13,247,2964,1,1,614,0,1,59.0,9.833333333333334,2836.3333333333335,9.0,1.0,6.0,7.0,17.714285714285715,58.57142857142857,4.5,1.0,819,19.0,6.0,0.05343511450381679,9.833333333333334,0.15254237288135594,0.24045801526717556
3,6,0,1,0,2,39,1911,22932,1,1,657,0,0,32.0,10.666666666666666,3111.3333333333335,0.0,0.0,3.0,5.0,41.4,87.8,4.0,0.0,982,49.0,7.0,0.02358490566037736,10.666666666666666,0.0,0.09433962264150944
3,5,2,0,0,0,32,608,7296,0,0,642,2,0,62.0,10.333333333333334,3045.6666666666665,2.0,0.0,6.0,2.0,27.0,100.0,4.0,0.0,1139,19.0,48.0,0.03571428571428571,10.333333333333334,0.03225806451612903,0.10817776539426024
1,6,3,0,0,2,3,147,1764,0,1,611,0,0,34.0,8.5,2311.25,5.0,0.0,4.0,7.0,28.857142857142858,102.85714285714286,3.0,0.0,698,49.0,-11.0,0.03349282296650718,8.5,0.14705882352941177,0.10047846889952153
4,5,3,0,0,1,14,2786,33432,0,0,687,3,0,22.0,7.333333333333333,2203.3333333333335,2.0,1.0,3.0,3.0,41.333333333333336,79.33333333333333,3.0,0.0,882,199.0,3.0,0.023622047244094488,7.333333333333333,0.09090909090909091,0.07086614173228346
0,6,2,0,1,1,18,3582,42984,1,1,615,3,0,27.0,9.0,2018.3333333333333,1.0,0.0,3.0,5.0,21.8,66.2,4.0,1.0,699,199.0,0.0,0.043859649122807015,9.0,0.037037037037037035,0.17543859649122806
0,4,3,0,0,1,50,9950,119400,0,1,742,0,0,65.0,9.285714285714286,2822.4285714285716,4.0,1.0,6.0,7.0,25.571428571428573,62.285714285714285,3.6,1.0,889,199.0,22.0,0.03763440860215054,10.833333333333334,0.06153846153846154,0.13548387096774195
4,6,1,0,0,0,21,399,4788,0,0,652,0,1,46.0,11.5,2845.0,4.0,1.0,3.0,9.0,35.666666666666664,83.44444444444444,3.8,0.0,981,19.0,-7.0,0.027272727272727275,15.333333333333334,0.08695652173913043,0.10363636363636364
2,6,4,1,0,2,14,686,8232,0,1,611,1,0,32.0,10.666666666666666,2095.0,2.0,0.0,3.0,4.0,27.5,101.25,4.0,0.0,1303,49.0,8.0,0.03508771929824561,10.666666666666666,0.0625,0.14035087719298245
2,5,3,0,0,1,41,8159,97908,0,1,620,1,0,33.0,8.25,1966.5,1.0,0.0,4.0,3.0,57.0,172.33333333333334,4.0,0.0,681,199.0,16.0,0.017241379310344827,8.25,0.030303030303030304,0.06896551724137931
4,6,2,0,0,0,21,399,4788,1,0,648,3,0,85.0,7.7272727272727275,2479.090909090909,6.0,0.0,10.0,7.0,26.714285714285715,96.28571428571429,4.333333333333333,0.0,868,19.0,38.0,0.03608247422680412,8.5,0.07058823529411765,0.15635738831615117
3,6,1,0,0,2,10,490,5880,0,0,668,1,0,54.0,9.0,3273.8333333333335,4.0,2.0,5.0,1.0,25.0,115.0,3.0,0.0,756,49.0,41.0,0.038461538461538464,10.8,0.07407407407407407,0.11538461538461539
2,6,4,0,0,1,2,398,4776,1,1,616,1,0,59.0,9.833333333333334,2833.3333333333335,3.0,0.0,6.0,3.0,34.666666666666664,79.33333333333333,5.0,0.0,1187,199.0,38.0,0.028037383177570097,9.833333333333334,0.05084745762711865,0.14018691588785048
4,5,2,0,0,0,29,551,6612,1,1,615,0,0,75.0,12.5,4503.166666666667,1.0,0.0,6.0,3.0,28.666666666666668,92.0,3.0,0.0,1255,19.0,58.0,0.033707865168539325,12.5,0.013333333333333334,0.10112359550561797
1,3,3,0,0,0,9,171,2052,0,1,613,0,0,71.0,11.833333333333334,2446.1666666666665,0.0,2.0,6.0,5.0,34.2,113.6,3.6,0.0,617,19.0,46.0,0.028409090909090908,11.833333333333334,0.0,0.10227272727272727
3,6,4,0,0,0,25,475,5700,0,1,614,1,0,58.0,9.666666666666666,2316.8333333333335,5.0,1.0,6.0,1.0,68.0,117.0,5.0,0.0,717,19.0,43.0,0.014492753623188406,9.666666666666666,0.08620689655172414,0.07246376811594203
0,5,2,0,0,2,12,588,7056,1,1,624,1,1,33.0,8.25,2604.0,1.0,0.0,4.0,2.0,53.0,109.5,5.0,0.0,923,49.0,21.0,0.018518518518518517,8.25,0.030303030303030304,0.09259259259259259
0,6,2,0,1,2,26,1274,15288,0,1,616,0,0,22.0,11.0,5536.0,2.0,0.0,2.0,3.0,34.333333333333336,60.0,4.0,0.0,679,49.0,3.0,0.028301886792452827,11.0,0.09090909090909091,0.11320754716981131
1,6,3,0,1,0,20,380,4560,0,1,613,2,0,49.0,9.8,1768.6,2.0,0.0,5.0,4.0,34.5,81.75,4.0,0.0,647,19.0,25.0,0.028169014084507043,9.8,0.04081632653061224,0.11267605633802817
2,6,0,0,0,0,17,323,3876,0,1,637,2,0,13.0,13.0,4355.0,0.0,0.0,1.0,2.0,44.5,139.0,5.0,0.0,1000,19.0,3.0,0.02197802197802198,13.0,0.0,0.1098901098901099
1,6,2,1,1,2,36,1764,21168,1,1,666,2,0,31.0,10.333333333333334,4533.333333333333,1.0,1.0,3.0,7.0,52.57142857142857,89.42857142857143,3.6666666666666665,1.0,1024,49.0,-6.0,0.018666666666666668,10.333333333333334,0.03225806451612903,0.06844444444444445
1,5,4,0,0,0,26,0,0,1,1,611,3,0,25.0,12.5,3773.5,0.0,0.0,2.0,5.0,27.0,59.2,4.0,0.0,769,0.0,0.0,0.03571428571428571,12.5,0.0,0.14285714285714285
4,6,1,0,0,2,11,539,6468,0,1,634,1,0,45.0,9.0,1792.2,9.0,1.0,5.0,4.0,45.75,55.0,4.0,0.0,655,49.0,7.0,0.0213903743315508,9.0,0.2,0.0855614973262032
2,6,0,0,0,0,32,608,7296,0,1,614,2,1,59.0,9.833333333333334,3376.3333333333335,2.0,0.0,6.0,3.0,41.0,91.0,3.5,0.0,971,19.0,40.0,0.023809523809523808,9.833333333333334,0.03389830508474576,0.08333333333333333
1,6,0,0,1,2,17,833,9996,0,1,631,2,0,81.0,9.0,2180.5555555555557,1.0,0.0,7.0,6.0,41.666666666666664,88.83333333333333,4.0,0.0,992,49.0,49.0,0.0234375,11.571428571428571,0.012345679012345678,0.09375
0,1,2,1,0,1,49,9751,117012,1,0,680,1,1,12.0,6.0,2858.0,0.0,0.0,1.0,4.0,43.75,100.25,4.0,0.0,1262,199.0,-8.0,0.0223463687150838,12.0,0.0,0.0893854748603352
4,6,4,0,0,1,11,2189,26268,1,1,685,0,0,111.0,11.1,4855.7,5.0,1.0,9.0,2.0,57.5,128.5,4.0,0.0,789,199.0,91.0,0.017094017094017096,12.333333333333334,0.04504504504504504,0.10817776539426024
4,6,0,0,0,2,41,2009,24108,1,1,632,1,0,85.0,10.625,2182.0,6.0,2.0,6.0,2.0,43.5,136.5,3.0,0.0,1207,49.0,63.0,0.02247191011235955,14.166666666666666,0.07058823529411765,0.06741573033707865
4,1,0,0,0,2,21,1029,12348,0,1,611,0,1,9.0,9.0,3951.0,0.0,0.0,1.0,2.0,36.5,78.0,3.0,0.0,632,49.0,-1.0,0.02666666666666667,9.0,0.0,0.08
2,6,0,0,0,0,10,190,2280,1,1,670,1,0,9.0,9.0,3996.0,1.0,0.0,1.0,7.0,27.714285714285715,86.14285714285714,4.2,1.0,893,19.0,-28.0,0.03482587064676617,9.0,0.1111111111111111,0.14626865671641792
0,4,1,0,1,2,87,4263,51156,1,1,612,2,1,46.0,11.5,3172.0,0.0,1.0,4.0,4.0,18.75,97.0,4.0,1.0,716,49.0,26.0,0.05063291139240506,11.5,0.0,0.20253164556962025
3,6,1,0,1,2,24,1176,14112,0,1,613,1,0,43.0,10.75,2740.25,4.0,0.0,4.0,3.0,17.0,99.0,5.0,0.0,795,49.0,20.0,0.05555555555555555,10.75,0.09302325581395349,0.2777777777777778
