account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial,churn_flag,subscription_id,plan_tier_y,seats_y,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count,account_age_days,revenue_per_seat,customer_activity_score,ticket_resolution_efficiency,usage_per_feature,error_rate,satisfaction_index
A-794a0b,Company_168,HealthTech,DE,2023-06-02,organic,Basic,23,False,False,S-38ac0c,Enterprise,31,6169,74028,monthly,True,790,0,0,55.0,9.166666666666666,2241.3333333333335,3.0,0.0,6.0,,,,,,1189,199.0,,,9.166666666666666,0.05454545454545454,
A-86902e,Company_169,HealthTech,IN,2023-05-02,other,Enterprise,34,False,False,S-b83d8d,Enterprise,34,6766,81192,annual,True,631,2,0,45.0,9.0,1896.8,9.0,1.0,5.0,9.0,40.888888888888886,71.44444444444444,3.5,0.0,1220,199.0,-18.0,0.02387267904509284,9.0,0.2,0.08355437665782495
A-0532a9,Company_170,FinTech,IN,2024-09-25,event,Pro,19,False,False,S-c1f8e1,Pro,19,931,11172,annual,False,616,4,1,60.0,10.0,3497.6666666666665,3.0,1.0,6.0,8.0,30.75,73.375,3.0,0.0,708,49.0,14.0,0.031496062992125984,10.0,0.05,0.09448818897637795
A-9779ad,Company_171,Cybersecurity,AU,2024-03-29,event,Pro,40,True,True,S-0896bc,Enterprise,40,7960,95520,monthly,False,626,0,0,39.0,9.75,2341.5,2.0,1.0,4.0,3.0,20.666666666666668,116.33333333333333,5.0,0.0,888,199.0,20.0,0.04615384615384615,9.75,0.05128205128205128,0.23076923076923075
A-f45426,Company_172,HealthTech,US,2024-08-05,organic,Basic,9,False,False,S-2126cd,Pro,9,441,5292,monthly,False,613,0,3,41.0,8.2,2117.8,3.0,1.0,5.0,3.0,17.0,69.0,4.0,0.0,759,49.0,20.0,0.05555555555555555,8.2,0.07317073170731707,0.2222222222222222
A-c1e51e,Company_173,FinTech,US,2024-10-02,organic,Basic,3,False,False,S-222167,Basic,41,779,9348,annual,True,613,1,1,69.0,11.5,4313.166666666667,5.0,1.0,6.0,5.0,40.0,75.6,3.2,0.0,701,19.0,34.0,0.024390243902439025,11.5,0.07246376811594203,0.07804878048780489
A-fa3095,Company_174,FinTech,US,2023-09-03,ads,Basic,70,False,False,S-33db08,Basic,70,1330,15960,annual,True,612,0,0,71.0,10.142857142857142,4816.428571428572,3.0,0.0,7.0,5.0,49.2,84.0,5.0,0.0,1096,19.0,40.0,0.0199203187250996,10.142857142857142,0.04225352112676056,0.099601593625498
A-ad64c6,Company_175,DevTools,UK,2024-02-23,event,Pro,12,False,False,S-28e360,Enterprise,28,5572,66864,annual,True,652,0,0,25.0,8.333333333333334,2683.0,2.0,1.0,3.0,4.0,34.0,98.5,5.0,0.0,923,199.0,1.0,0.02857142857142857,8.333333333333334,0.08,0.14285714285714285
A-39b19f,Company_176,FinTech,US,2023-02-03,partner,Enterprise,1,False,False,S-d7497b,Basic,13,247,2964,monthly,True,665,1,1,20.0,10.0,2737.5,5.0,0.0,2.0,6.0,47.833333333333336,87.5,4.25,1.0,1308,19.0,-20.0,0.020477815699658702,10.0,0.25,0.08703071672354948
A-56962b,Company_177,EdTech,UK,2024-04-09,partner,Enterprise,163,False,False,S-e98121,Enterprise,163,32437,389244,monthly,True,627,1,0,61.0,10.166666666666666,3011.6666666666665,5.0,2.0,6.0,4.0,37.5,105.5,3.0,0.0,877,199.0,31.0,0.025974025974025976,10.166666666666666,0.08196721311475409,0.07792207792207792
A-e60f9d,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,S-1bd2ec,Basic,38,722,8664,annual,True,617,0,2,57.0,11.4,3437.6,2.0,1.0,5.0,2.0,70.5,106.5,,0.0,738,19.0,43.0,0.013986013986013986,11.4,0.03508771929824561,
A-88c6ca,Company_179,FinTech,DE,2024-10-25,ads,Basic,5,False,True,S-866608,Pro,23,1127,13524,annual,True,619,0,0,78.0,9.75,3527.25,4.0,1.0,7.0,1.0,56.0,12.0,,0.0,678,49.0,65.0,0.017543859649122806,11.142857142857142,0.05128205128205128,
A-158f4e,Company_180,FinTech,IN,2023-03-03,other,Enterprise,61,False,False,S-3ad334,Enterprise,61,12139,145668,monthly,True,649,0,0,42.0,10.5,2980.75,3.0,0.0,4.0,5.0,27.6,126.0,4.333333333333333,0.0,1280,199.0,11.0,0.03496503496503496,10.5,0.07142857142857142,0.1515151515151515
A-5b051a,Company_181,Cybersecurity,US,2024-08-05,event,Enterprise,22,False,False,S-ad31b0,Pro,22,1078,12936,monthly,True,613,0,0,46.0,11.5,1194.25,7.0,2.0,4.0,1.0,2.0,2.0,3.0,0.0,759,49.0,27.0,0.3333333333333333,11.5,0.15217391304347827,1.0
A-296d7c,Company_182,DevTools,DE,2023-11-08,other,Enterprise,2,False,False,S-cdfe99,Pro,6,294,3528,annual,True,646,0,0,41.0,10.25,4745.5,2.0,1.0,4.0,5.0,50.4,105.2,3.75,0.0,1030,49.0,12.0,0.019455252918287938,10.25,0.04878048780487805,0.07295719844357977
A-1619f8,Company_183,DevTools,US,2024-05-20,organic,Pro,29,False,False,S-ccc0fe,Basic,29,551,6612,monthly,True,644,1,0,47.0,9.4,4124.0,3.0,0.0,3.0,3.0,42.0,81.0,5.0,0.0,836,19.0,26.0,0.023255813953488372,15.666666666666666,0.06382978723404255,0.11627906976744186
A-a1b80b,Company_184,HealthTech,US,2023-11-27,organic,Basic,16,False,False,S-791c64,Pro,16,0,0,annual,True,665,3,1,28.0,9.333333333333334,2647.3333333333335,0.0,0.0,3.0,4.0,41.0,72.5,4.0,0.0,1011,0.0,8.0,0.023809523809523808,9.333333333333334,0.0,0.09523809523809523
A-139c3b,Company_185,HealthTech,US,2024-11-21,organic,Enterprise,10,True,True,S-e1444a,Basic,21,0,0,annual,True,612,1,0,78.0,11.142857142857142,4542.0,2.0,0.0,7.0,9.0,28.444444444444443,66.11111111111111,4.5,0.0,651,0.0,29.0,0.033962264150943396,11.142857142857142,0.02564102564102564,0.15283018867924528
A-702032,Company_186,HealthTech,US,2023-10-03,ads,Pro,28,False,False,S-9b12da,Pro,28,1372,16464,annual,True,629,1,0,76.0,12.666666666666666,3536.1666666666665,4.0,0.0,6.0,4.0,26.0,98.25,3.0,0.0,1066,49.0,48.0,0.037037037037037035,12.666666666666666,0.05263157894736842,0.1111111111111111
A-7a0d69,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,S-f039f9,Enterprise,16,3184,38208,monthly,True,632,2,0,52.0,10.4,2934.2,5.0,2.0,5.0,2.0,29.0,52.5,5.0,0.0,810,199.0,32.0,0.03333333333333333,10.4,0.09615384615384616,0.16666666666666666
A-22d9d2,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,S-eed91a,Pro,32,1568,18816,monthly,True,625,2,1,46.0,11.5,4393.25,0.0,1.0,4.0,6.0,16.0,88.0,4.0,1.0,895,49.0,16.0,0.058823529411764705,11.5,0.0,0.23529411764705882
A-b9eed8,Company_189,Cybersecurity,US,2024-02-23,organic,Basic,11,False,False,S-6c9ec4,Basic,18,342,4104,monthly,True,642,0,3,59.0,11.8,4489.4,2.0,1.0,5.0,5.0,29.2,103.8,3.75,1.0,923,19.0,30.0,0.033112582781456956,11.8,0.03389830508474576,0.12417218543046359
A-dfbd31,Company_190,DevTools,UK,2023-12-04,partner,Enterprise,14,False,False,S-91c435,Basic,14,266,3192,monthly,True,633,1,1,58.0,11.6,1464.6,2.0,0.0,5.0,6.0,29.666666666666668,129.83333333333334,4.25,0.0,1004,19.0,24.0,0.03260869565217391,11.6,0.034482758620689655,0.13858695652173914
A-8e47ca,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,S-93dc0e,Enterprise,25,4975,59700,monthly,True,669,1,0,52.0,10.4,4046.8,3.0,0.0,5.0,5.0,33.4,80.6,4.0,1.0,931,199.0,21.0,0.029069767441860465,10.4,0.057692307692307696,0.11627906976744186
A-4437e4,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,S-88a47f,Basic,9,171,2052,annual,True,619,4,1,45.0,11.25,3710.25,1.0,0.0,4.0,6.0,34.666666666666664,125.33333333333333,3.0,2.0,1083,19.0,13.0,0.028037383177570097,11.25,0.022222222222222223,0.08411214953271029
A-779e4e,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,S-694aa7,Basic,98,1862,22344,annual,True,715,2,1,80.0,10.0,2097.5,5.0,1.0,7.0,5.0,26.6,91.6,4.0,0.0,1340,19.0,45.0,0.036231884057971016,11.428571428571429,0.0625,0.14492753623188406
A-53f4e3,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,S-559e85,Pro,29,1421,17052,monthly,True,620,0,0,57.0,8.142857142857142,2920.0,5.0,0.0,7.0,5.0,28.6,99.0,4.0,0.0,811,49.0,22.0,0.03378378378378378,8.142857142857142,0.08771929824561403,0.13513513513513511
A-692f18,Company_195,EdTech,US,2024-03-28,other,Basic,5,True,True,S-c22c29,Enterprise,28,5572,66864,annual,True,627,2,1,44.0,11.0,3485.5,1.0,1.0,4.0,2.0,37.5,120.0,5.0,0.0,889,199.0,32.0,0.025974025974025976,11.0,0.022727272727272728,0.12987012987012989
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,2,False,True,S-3223a2,Basic,9,171,2052,annual,True,713,0,0,38.0,7.6,2981.2,5.0,0.0,5.0,3.0,32.333333333333336,94.33333333333333,4.333333333333333,1.0,1047,19.0,13.0,0.03,7.6,0.13157894736842105,0.12999999999999998
A-1986ca,Company_197,HealthTech,IN,2023-01-30,ads,Pro,20,False,False,S-e95f57,Enterprise,20,3980,47760,monthly,False,709,1,0,8.0,8.0,3224.0,1.0,0.0,1.0,7.0,36.57142857142857,106.57142857142857,3.4,0.0,1312,199.0,-29.0,0.02661596958174905,8.0,0.125,0.09049429657794678
A-0cc442,Company_198,EdTech,US,2024-07-18,organic,Basic,45,False,False,S-add03a,Enterprise,45,8955,107460,annual,True,624,3,1,57.0,9.5,2000.6666666666667,1.0,1.0,6.0,3.0,37.0,47.333333333333336,3.0,0.0,777,199.0,40.0,0.02631578947368421,9.5,0.017543859649122806,0.07894736842105263
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Pro,3,False,True,S-4473ec,Pro,21,1029,12348,annual,True,691,1,1,63.0,10.5,2960.1666666666665,5.0,1.0,6.0,2.0,59.0,66.0,3.0,0.0,1225,49.0,43.0,0.016666666666666666,10.5,0.07936507936507936,0.05
A-3be56b,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,False,True,S-cde950,Basic,20,380,4560,annual,False,641,1,1,79.0,11.285714285714286,3727.285714285714,9.0,0.0,6.0,4.0,40.25,74.0,3.5,0.0,1043,19.0,41.0,0.024242424242424242,13.166666666666666,0.11392405063291139,0.08484848484848485
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Pro,1,True,False,S-078c2b,Basic,7,133,1596,monthly,True,664,0,1,28.0,9.333333333333334,2541.0,1.0,0.0,3.0,2.0,56.5,137.5,,0.0,858,19.0,16.0,0.017391304347826087,9.333333333333334,0.03571428571428571,
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,S-fc8f09,Enterprise,4,796,9552,monthly,True,698,3,0,58.0,9.666666666666666,2476.6666666666665,4.0,0.0,6.0,5.0,20.2,119.8,4.0,0.0,1146,199.0,25.0,0.04716981132075472,9.666666666666666,0.06896551724137931,0.18867924528301888
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,S-e41941,Enterprise,30,5970,71640,monthly,False,630,0,1,38.0,7.6,1217.6,1.0,0.0,4.0,2.0,56.5,98.5,4.0,0.0,1059,199.0,26.0,0.017391304347826087,9.5,0.02631578947368421,0.06956521739130435
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,S-d8c6a0,Basic,57,1083,12996,annual,True,698,1,0,63.0,10.5,2393.1666666666665,2.0,1.0,6.0,3.0,54.333333333333336,149.33333333333334,,0.0,1339,19.0,44.0,0.018072289156626505,10.5,0.031746031746031744,
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-605115,Basic,50,950,11400,annual,True,612,2,0,60.0,10.0,2102.3333333333335,9.0,0.0,6.0,3.0,42.0,58.666666666666664,4.666666666666667,0.0,666,19.0,27.0,0.023255813953488372,10.0,0.15,0.10852713178294573
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-89e98a,Pro,32,1568,18816,monthly,True,615,1,0,124.0,10.333333333333334,2350.6666666666665,9.0,3.0,11.0,4.0,39.0,94.5,5.0,0.0,846,49.0,86.0,0.025,11.272727272727273,0.07258064516129033,0.125
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-f8e091,Enterprise,5,995,11940,monthly,True,682,0,0,66.0,11.0,4191.666666666667,2.0,0.0,6.0,5.0,52.2,90.8,3.0,0.0,875,199.0,37.0,0.018796992481203006,11.0,0.030303030303030304,0.05639097744360902
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,S-a2cd6a,Enterprise,19,0,0,monthly,True,631,0,0,71.0,10.142857142857142,4499.714285714285,9.0,1.0,6.0,3.0,50.666666666666664,67.33333333333333,3.0,0.0,949,0.0,38.0,0.01935483870967742,11.833333333333334,0.1267605633802817,0.05806451612903226
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-ffd1ee,Pro,27,0,0,annual,True,666,1,1,83.0,11.857142857142858,3272.1428571428573,1.0,1.0,6.0,7.0,36.0,113.14285714285714,3.6666666666666665,0.0,1016,0.0,46.0,0.02702702702702703,13.833333333333334,0.012048192771084338,0.0990990990990991
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-2b2532,Enterprise,24,4776,57312,monthly,False,617,0,0,37.0,12.333333333333334,3342.3333333333335,1.0,0.0,3.0,5.0,42.6,110.0,3.5,0.0,662,199.0,10.0,0.02293577981651376,12.333333333333334,0.02702702702702703,0.08027522935779816
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-48c5be,Pro,39,0,0,annual,True,637,0,0,50.0,10.0,4433.2,3.0,0.0,5.0,1.0,16.0,99.0,3.0,0.0,827,0.0,39.0,0.058823529411764705,10.0,0.06,0.1764705882352941
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-6e780e,Enterprise,36,7164,85968,annual,True,732,0,0,55.0,11.0,3412.4,1.0,1.0,5.0,5.0,30.6,115.0,3.3333333333333335,0.0,1239,199.0,28.0,0.03164556962025316,11.0,0.01818181818181818,0.10548523206751054
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-3ee288,Enterprise,19,3781,45372,annual,True,702,0,0,76.0,10.857142857142858,3249.5714285714284,0.0,1.0,7.0,6.0,31.5,48.333333333333336,4.333333333333333,0.0,1194,199.0,46.0,0.03076923076923077,10.857142857142858,0.0,0.13333333333333333
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,S-882f1d,Basic,7,133,1596,annual,True,651,0,0,69.0,11.5,2214.8333333333335,6.0,0.0,6.0,2.0,39.5,96.5,4.0,0.0,861,19.0,47.0,0.024691358024691357,11.5,0.08695652173913043,0.09876543209876543
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,False,False,S-ee2669,Enterprise,44,8756,105072,annual,True,613,3,0,34.0,6.8,2178.0,0.0,1.0,5.0,5.0,27.4,80.0,4.0,1.0,1259,199.0,9.0,0.035211267605633804,6.8,0.0,0.14084507042253522
A-eb2fdc,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,S-e44044,Basic,31,589,7068,annual,True,623,0,0,83.0,10.375,2975.875,0.0,1.0,6.0,5.0,33.6,37.6,4.5,0.0,1017,19.0,58.0,0.028901734104046242,13.833333333333334,0.0,0.13005780346820808
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Basic,15,False,False,S-4a8fda,Basic,15,285,3420,annual,False,652,1,1,68.0,11.333333333333334,2845.3333333333335,2.0,0.0,6.0,2.0,39.5,118.5,3.5,0.0,1271,19.0,54.0,0.024691358024691357,11.333333333333334,0.029411764705882353,0.08641975308641975
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,True,False,S-88cb91,Pro,35,1715,20580,annual,True,626,2,1,78.0,9.75,3228.0,1.0,0.0,7.0,1.0,32.0,175.0,4.0,0.0,1249,49.0,71.0,0.030303030303030304,11.142857142857142,0.01282051282051282,0.12121212121212122
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,S-d34b17,Enterprise,18,3582,42984,annual,True,682,0,1,37.0,12.333333333333334,5018.666666666667,2.0,0.0,3.0,6.0,38.833333333333336,91.66666666666667,4.2,0.0,1171,199.0,3.0,0.02510460251046025,12.333333333333334,0.05405405405405406,0.10543933054393306
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,False,False,S-2480b0,Basic,13,247,2964,annual,True,615,1,1,48.0,12.0,4873.75,2.0,0.0,4.0,2.0,36.5,137.0,3.5,0.0,1284,19.0,34.0,0.02666666666666667,12.0,0.041666666666666664,0.09333333333333334
A-d922bf,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,True,True,S-8b4074,Enterprise,9,1791,21492,annual,True,632,0,0,52.0,10.4,2405.6,0.0,0.0,4.0,7.0,39.142857142857146,101.14285714285714,3.3333333333333335,1.0,1091,199.0,17.0,0.02491103202846975,13.0,0.0,0.0830367734282325
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,False,True,S-713c12,Basic,15,285,3420,monthly,True,645,3,1,,,,,,,6.0,29.0,96.83333333333333,3.75,0.0,1162,19.0,,0.03333333333333333,,,0.125
A-7c6b6b,Company_223,FinTech,US,2024-11-30,other,Basic,6,False,False,S-32ab86,Pro,23,1127,13524,monthly,True,614,0,0,31.0,7.75,3052.0,2.0,0.0,4.0,5.0,52.2,82.4,4.333333333333333,0.0,642,49.0,2.0,0.018796992481203006,7.75,0.06451612903225806,0.08145363408521303
A-3c1a3f,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,S-72a3e2,Basic,7,133,1596,annual,False,677,0,1,18.0,9.0,4050.0,0.0,0.0,2.0,4.0,33.25,56.5,3.5,0.0,1104,19.0,-2.0,0.029197080291970802,9.0,0.0,0.10218978102189781
A-b48f73,Company_225,EdTech,AU,2024-11-13,event,Pro,80,True,False,S-323f3e,Pro,80,3920,47040,annual,False,615,0,0,69.0,8.625,1761.5,2.0,0.0,7.0,3.0,28.666666666666668,35.333333333333336,4.0,0.0,659,49.0,50.0,0.033707865168539325,9.857142857142858,0.028985507246376812,0.1348314606741573
A-76fa4d,Company_226,HealthTech,US,2024-11-24,event,Pro,69,False,False,S-b01b1c,Pro,69,3381,40572,monthly,True,618,0,0,54.0,7.714285714285714,2584.1428571428573,3.0,1.0,7.0,5.0,33.4,111.8,4.5,0.0,648,49.0,23.0,0.029069767441860465,7.714285714285714,0.05555555555555555,0.1308139534883721
A-b2af2e,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,False,False,S-635c1e,Basic,54,1026,12312,annual,False,611,0,1,55.0,11.0,4781.0,2.0,1.0,5.0,2.0,39.5,95.0,4.0,0.0,740,19.0,41.0,0.024691358024691357,11.0,0.03636363636363636,0.09876543209876543
A-9bfc9f,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,S-5ede24,Pro,60,2940,35280,monthly,True,765,3,2,72.0,10.285714285714286,3204.4285714285716,2.0,2.0,7.0,6.0,35.333333333333336,84.33333333333333,3.3333333333333335,1.0,1085,49.0,38.0,0.027522935779816512,10.285714285714286,0.027777777777777776,0.09174311926605504
A-4ae22a,Company_229,EdTech,US,2024-05-09,other,Pro,6,False,True,S-68dca1,Basic,28,532,6384,annual,True,619,0,0,38.0,9.5,3799.0,4.0,0.0,4.0,3.0,14.333333333333334,72.66666666666667,3.0,0.0,847,19.0,15.0,0.06521739130434782,9.5,0.10526315789473684,0.19565217391304346
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,S-7077ab,Basic,14,266,3192,monthly,True,612,4,1,122.0,11.090909090909092,3243.0,6.0,0.0,10.0,5.0,17.8,57.0,4.0,0.0,753,19.0,85.0,0.05319148936170213,12.2,0.04918032786885246,0.2127659574468085
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,S-c98905,Pro,5,245,2940,monthly,False,614,0,0,25.0,8.333333333333334,2080.6666666666665,2.0,1.0,3.0,7.0,43.142857142857146,103.42857142857143,3.0,0.0,667,49.0,-14.0,0.022653721682847894,8.333333333333334,0.08,0.06796116504854369
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,S-dfbd79,Pro,14,686,8232,annual,True,648,1,0,43.0,7.166666666666667,1537.6666666666667,4.0,0.0,6.0,3.0,64.0,123.0,4.0,0.0,1291,49.0,20.0,0.015384615384615385,7.166666666666667,0.09302325581395349,0.06153846153846154
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,False,True,S-f0e458,Pro,77,0,0,monthly,True,615,1,0,37.0,12.333333333333334,3840.0,4.0,1.0,3.0,2.0,33.5,112.5,3.5,0.0,720,0.0,19.0,0.028985507246376812,12.333333333333334,0.10810810810810811,0.10144927536231885
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,True,True,S-a68b52,Enterprise,44,8756,105072,annual,True,625,3,0,61.0,10.166666666666666,3088.3333333333335,5.0,0.0,6.0,2.0,41.5,48.5,5.0,0.0,1085,199.0,41.0,0.023529411764705882,10.166666666666666,0.08196721311475409,0.11764705882352941
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,False,False,S-77c880,Pro,92,4508,54096,annual,True,641,0,0,53.0,10.6,3169.2,5.0,1.0,5.0,5.0,29.2,95.0,3.75,0.0,890,49.0,18.0,0.033112582781456956,10.6,0.09433962264150944,0.12417218543046359
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,S-a3300f,Enterprise,5,995,11940,annual,True,626,2,0,109.0,9.909090909090908,3203.181818181818,1.0,1.0,10.0,3.0,52.666666666666664,70.0,4.0,0.0,1039,199.0,92.0,0.018633540372670808,10.9,0.009174311926605505,0.07453416149068323
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,S-67c1d8,Pro,18,882,10584,annual,True,624,1,1,49.0,12.25,2706.0,6.0,0.0,4.0,5.0,46.0,68.2,3.6666666666666665,0.0,1206,49.0,12.0,0.02127659574468085,12.25,0.12244897959183673,0.07801418439716312
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,False,False,S-cfcb11,Basic,19,0,0,annual,False,622,0,0,32.0,8.0,1561.75,1.0,0.0,4.0,4.0,48.25,94.25,3.0,0.0,828,0.0,10.0,0.02030456852791878,8.0,0.03125,0.06091370558375634
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,True,False,S-a18bb2,Pro,67,3283,39396,monthly,True,620,1,1,29.0,14.5,5818.5,1.0,0.0,2.0,2.0,28.0,89.0,4.5,0.0,1039,49.0,17.0,0.034482758620689655,14.5,0.034482758620689655,0.15517241379310345
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,False,True,S-770d98,Enterprise,55,10945,131340,annual,True,653,1,0,47.0,11.75,4036.25,4.0,1.0,4.0,1.0,1.0,144.0,3.0,0.0,1197,199.0,34.0,0.5,11.75,0.0851063829787234,1.5
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,False,False,S-fe6eb1,Enterprise,27,5373,64476,monthly,True,633,1,1,62.0,8.857142857142858,2269.285714285714,10.0,0.0,7.0,3.0,28.666666666666668,104.66666666666667,4.0,0.0,967,199.0,27.0,0.033707865168539325,8.857142857142858,0.16129032258064516,0.1348314606741573
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,False,False,S-fe910d,Basic,5,95,1140,monthly,True,684,0,1,55.0,7.857142857142857,2137.4285714285716,3.0,1.0,7.0,4.0,31.5,101.0,4.5,0.0,792,19.0,29.0,0.03076923076923077,7.857142857142857,0.05454545454545454,0.13846153846153847
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,S-2d494e,Basic,5,0,0,monthly,True,641,0,0,56.0,11.2,4165.2,4.0,2.0,5.0,3.0,25.333333333333332,127.0,3.0,0.0,951,0.0,33.0,0.0379746835443038,11.2,0.07142857142857142,0.11392405063291139
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,False,S-f30a79,Basic,21,399,4788,annual,True,683,1,0,57.0,9.5,3084.0,9.0,1.0,6.0,2.0,35.5,97.5,3.5,0.0,1316,19.0,29.0,0.0273972602739726,9.5,0.15789473684210525,0.0958904109589041
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,False,S-bf424e,Enterprise,41,8159,97908,annual,True,620,0,0,41.0,13.666666666666666,3915.3333333333335,1.0,0.0,3.0,7.0,26.571428571428573,83.71428571428571,3.5,0.0,717,199.0,4.0,0.03626943005181347,13.666666666666666,0.024390243902439025,0.12694300518134713
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,False,False,S-91ec54,Pro,11,0,0,monthly,False,668,0,0,20.0,10.0,1936.5,2.0,0.0,2.0,2.0,24.5,98.5,,0.0,1032,0.0,6.0,0.0392156862745098,10.0,0.1,
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,False,False,S-3bd95c,Enterprise,17,3383,40596,annual,True,660,3,2,95.0,10.555555555555555,4236.222222222223,4.0,1.0,9.0,3.0,52.333333333333336,150.0,5.0,1.0,1030,199.0,72.0,0.01875,10.555555555555555,0.042105263157894736,0.09375
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,S-14d060,Pro,47,2303,27636,annual,True,630,0,0,34.0,8.5,1295.5,1.0,0.0,4.0,5.0,36.0,110.6,4.0,1.0,1203,49.0,7.0,0.02702702702702703,8.5,0.029411764705882353,0.10810810810810811
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,False,False,S-58a152,Enterprise,15,2985,35820,monthly,False,639,2,0,61.0,8.714285714285714,2038.2857142857142,1.0,1.0,6.0,4.0,45.0,29.5,3.25,0.0,740,199.0,39.0,0.021739130434782608,10.166666666666666,0.01639344262295082,0.07065217391304347
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,False,False,S-684751,Basic,17,323,3876,monthly,True,611,0,0,37.0,7.4,1721.4,1.0,0.0,3.0,5.0,26.4,105.8,4.333333333333333,0.0,711,19.0,10.0,0.03649635036496351,12.333333333333334,0.02702702702702703,0.15815085158150852
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,True,False,S-b8daaa,Enterprise,8,0,0,annual,True,617,0,0,25.0,8.333333333333334,2261.0,0.0,0.0,3.0,4.0,16.5,84.75,3.6666666666666665,0.0,635,0.0,5.0,0.05714285714285714,8.333333333333334,0.0,0.2095238095238095
